student_id,subject_id,teacher_id,exam_1,exam_2,exam_3,attendance,final_score,date
STU_6ad3c6dc,SUB_BIO_910,TCH_2b2625e5,56.46,90.98,58.94,7,68.79,2025-02-16
STU_6ad3c6dc,SUB_ENG_307,TCH_fc41ed5e,55.04,72.16,99.77,7,75.66,2025-01-30
STU_6ad3c6dc,SUB_COM_142,TCH_61765dbd,77.03,90.9,72.4,9,80.11,2025-10-01
STU_0b11ed01,SUB_ENG_307,TCH_be7faa8a,63.46,79.39,65.07,5,69.31,2025-11-18
STU_0b11ed01,SUB_COM_142,TCH_59cac908,62.38,52.45,75.59,7,63.47,2025-06-26
STU_0b11ed01,SUB_CHE_148,TCH_fc41ed5e,76.13,75.18,61.68,8,71.0,2025-05-04
STU_65ec8b6d,SUB_ENG_307,TCH_29eb2101,69.28,88.71,71.81,7,76.6,2025-05-02
STU_65ec8b6d,SUB_ART_886,TCH_82b5b2da,63.68,76.66,69.1,6,69.81,2025-10-05
STU_65ec8b6d,SUB_CHE_148,TCH_b9608476,79.29,80.39,73.61,9,77.76,2025-08-18
STU_65ec8b6d,SUB_BIO_910,TCH_b9608476,70.03,92.03,50.87,9,70.98,2025-04-20
STU_ce77ecd2,SUB_ENG_307,TCH_fc41ed5e,93.16,72.59,69.06,9,78.27,2025-06-16
STU_ce77ecd2,SUB_CHE_148,TCH_7602e517,86.81,92.15,93.68,9,90.88,2025-04-22
STU_ce77ecd2,SUB_BIO_910,TCH_be7faa8a,56.04,79.72,78.3,9,71.35,2025-11-10
STU_ce77ecd2,SUB_MAT_392,TCH_7602e517,78.7,91.74,84.89,8,85.11,2025-08-02
STU_ce77ecd2,SUB_COM_142,TCH_29eb2101,73.18,64.6,95.05,7,77.61,2025-06-24
STU_01bc8189,SUB_ENG_307,TCH_82b5b2da,78.63,54.85,56.12,9,63.2,2025-02-14
STU_01bc8189,SUB_MAT_392,TCH_61765dbd,59.18,76.7,50.13,6,62.0,2025-04-11
STU_01bc8189,SUB_PHY_117,TCH_b0dd4864,53.94,78.74,65.57,9,66.08,2025-07-11
STU_01bc8189,SUB_COM_142,TCH_7602e517,77.35,80.01,85.4,7,80.92,2025-09-16
STU_01bc8189,SUB_HIS_105,TCH_fc41ed5e,82.26,54.54,64.35,8,67.05,2025-03-03
STU_b0fb5a8a,SUB_COM_142,TCH_be7faa8a,79.69,91.19,91.2,9,87.36,2025-09-30
STU_b0fb5a8a,SUB_ART_886,TCH_b9608476,91.67,78.46,66.18,7,78.77,2025-06-28
STU_b0fb5a8a,SUB_BIO_910,TCH_59cac908,79.97,89.86,79.98,7,83.27,2025-10-18
STU_b0fb5a8a,SUB_PHY_117,TCH_7602e517,82.07,95.73,69.42,9,82.41,2025-04-05
STU_b0fb5a8a,SUB_HIS_105,TCH_be7faa8a,97.42,78.92,61.53,10,79.29,2025-08-20
STU_095139c2,SUB_ART_886,TCH_fc41ed5e,89.81,60.67,79.78,9,76.75,2025-02-22
STU_095139c2,SUB_ENG_307,TCH_be7faa8a,65.13,92.51,98.89,9,85.51,2025-07-20
STU_095139c2,SUB_BIO_910,TCH_82b5b2da,77.89,67.45,99.55,8,81.63,2025-11-09
STU_d7c941e7,SUB_HIS_105,TCH_2b2625e5,97.32,89.39,57.87,9,81.53,2025-02-26
STU_d7c941e7,SUB_BIO_910,TCH_7602e517,78.24,74.97,56.38,7,69.86,2025-06-18
STU_d7c941e7,SUB_ENG_307,TCH_2b2625e5,87.11,97.46,97.84,8,94.14,2025-02-27
STU_79cc749a,SUB_HIS_105,TCH_b0dd4864,63.03,65.42,73.3,8,67.25,2025-11-13
STU_79cc749a,SUB_PHY_117,TCH_b9608476,51.16,62.84,94.41,9,69.47,2025-08-08
STU_79cc749a,SUB_ENG_307,TCH_be7faa8a,55.17,56.5,70.24,10,60.64,2025-07-26
STU_a10e6448,SUB_ART_886,TCH_b0dd4864,58.55,50.16,78.14,9,62.28,2025-07-27
STU_a10e6448,SUB_COM_142,TCH_fc41ed5e,53.33,66.43,56.74,8,58.83,2025-01-18
STU_a10e6448,SUB_BIO_910,TCH_b0dd4864,72.63,93.89,60.5,9,75.67,2025-03-10
STU_a10e6448,SUB_MAT_392,TCH_7602e517,66.51,95.09,91.45,9,84.35,2025-07-07
STU_a10e6448,SUB_PHY_117,TCH_b0dd4864,83.13,55.76,77.99,9,72.29,2025-06-19
STU_97358389,SUB_BIO_910,TCH_7602e517,77.58,95.46,97.68,8,90.24,2025-05-09
STU_97358389,SUB_COM_142,TCH_2b2625e5,68.26,79.31,62.34,9,69.97,2025-09-05
STU_97358389,SUB_CHE_148,TCH_be7faa8a,96.88,60.62,72.32,8,76.61,2025-08-27
STU_97358389,SUB_ENG_307,TCH_b9608476,90.15,78.42,51.33,8,73.3,2025-10-23
STU_ab688e73,SUB_ART_886,TCH_82b5b2da,57.19,88.03,66.79,6,70.67,2025-09-18
STU_ab688e73,SUB_COM_142,TCH_29eb2101,67.91,55.52,84.37,8,69.27,2025-10-14
STU_ab688e73,SUB_PHY_117,TCH_82b5b2da,50.78,55.4,73.23,10,59.8,2025-08-02
STU_ab688e73,SUB_CHE_148,TCH_fc41ed5e,75.39,53.72,75.66,10,68.26,2025-04-12
STU_ab688e73,SUB_ENG_307,TCH_7602e517,57.3,77.73,94.41,8,76.48,2025-07-05
STU_845dfca1,SUB_ENG_307,TCH_b0dd4864,55.72,55.94,63.1,9,58.25,2025-06-10
STU_845dfca1,SUB_ART_886,TCH_59cac908,67.01,78.05,91.01,10,78.69,2025-11-17
STU_845dfca1,SUB_MAT_392,TCH_7602e517,59.82,68.57,83.91,5,70.77,2025-01-12
STU_845dfca1,SUB_CHE_148,TCH_2b2625e5,91.97,65.56,94.09,9,83.87,2025-05-25
STU_498337b8,SUB_BIO_910,TCH_29eb2101,76.45,66.58,57.09,9,66.71,2025-10-18
STU_498337b8,SUB_HIS_105,TCH_59cac908,55.37,56.97,88.28,9,66.87,2025-10-14
STU_498337b8,SUB_ENG_307,TCH_b9608476,56.99,63.64,91.94,8,70.86,2025-03-07
STU_498337b8,SUB_CHE_148,TCH_b0dd4864,60.25,62.45,77.89,7,66.86,2025-08-25
STU_464d08f0,SUB_ENG_307,TCH_59cac908,88.04,92.52,88.7,10,89.75,2025-10-19
STU_464d08f0,SUB_ART_886,TCH_fc41ed5e,99.18,96.16,62.2,9,85.85,2025-08-13
STU_464d08f0,SUB_PHY_117,TCH_2b2625e5,69.87,84.14,72.73,10,75.58,2025-07-25
STU_464d08f0,SUB_COM_142,TCH_2b2625e5,59.47,69.06,77.13,9,68.55,2025-08-05
STU_464d08f0,SUB_MAT_392,TCH_61765dbd,50.4,87.52,75.33,7,71.08,2025-08-08
STU_af6a74a1,SUB_CHE_148,TCH_59cac908,77.42,58.89,75.65,9,70.65,2025-06-10
STU_af6a74a1,SUB_ART_886,TCH_29eb2101,76.94,97.13,74.72,8,82.93,2025-05-25
STU_af6a74a1,SUB_PHY_117,TCH_b9608476,83.31,90.09,83.74,8,85.71,2025-10-29
STU_af6a74a1,SUB_ENG_307,TCH_61765dbd,61.31,59.64,54.9,6,58.62,2025-08-19
STU_a813aad5,SUB_MAT_392,TCH_fc41ed5e,59.24,96.22,94.23,8,83.23,2025-04-05
STU_a813aad5,SUB_BIO_910,TCH_2b2625e5,85.47,59.75,55.76,9,66.99,2025-03-24
STU_a813aad5,SUB_ART_886,TCH_fc41ed5e,72.53,82.37,70.09,8,75.0,2025-08-01
STU_a813aad5,SUB_CHE_148,TCH_61765dbd,76.25,65.64,89.95,10,77.28,2025-08-04
STU_a813aad5,SUB_ENG_307,TCH_29eb2101,84.87,73.99,84.67,8,81.18,2025-05-23
STU_93a7c39e,SUB_ENG_307,TCH_b0dd4864,73.16,82.81,57.7,9,71.22,2025-09-08
STU_93a7c39e,SUB_CHE_148,TCH_82b5b2da,92.58,73.62,75.43,8,80.54,2025-08-29
STU_93a7c39e,SUB_PHY_117,TCH_59cac908,81.87,96.36,60.34,8,79.52,2025-01-25
STU_ee9cefe5,SUB_HIS_105,TCH_7602e517,54.56,89.22,54.06,10,65.95,2025-04-13
STU_ee9cefe5,SUB_BIO_910,TCH_59cac908,73.49,50.6,61.21,9,61.77,2025-03-21
STU_ee9cefe5,SUB_ART_886,TCH_7602e517,72.48,99.69,81.31,9,84.49,2025-01-25
STU_601214a3,SUB_PHY_117,TCH_7602e517,64.88,80.21,51.12,4,65.4,2025-01-22
STU_601214a3,SUB_CHE_148,TCH_61765dbd,63.9,50.01,84.5,7,66.14,2025-05-03
STU_601214a3,SUB_ART_886,TCH_29eb2101,69.08,65.26,70.48,9,68.27,2025-11-21
STU_601214a3,SUB_ENG_307,TCH_59cac908,67.25,56.9,58.67,10,60.94,2025-09-26
STU_601214a3,SUB_HIS_105,TCH_61765dbd,58.99,55.72,94.54,9,69.75,2025-05-31
STU_8edb59a4,SUB_COM_142,TCH_59cac908,81.27,78.03,95.92,9,85.07,2025-07-29
STU_8edb59a4,SUB_MAT_392,TCH_fc41ed5e,62.95,66.92,85.59,6,71.82,2025-02-10
STU_8edb59a4,SUB_BIO_910,TCH_59cac908,62.27,62.97,94.93,10,73.39,2025-08-21
STU_8edb59a4,SUB_HIS_105,TCH_be7faa8a,95.62,88.74,60.01,8,81.46,2025-05-26
STU_47c73450,SUB_MAT_392,TCH_59cac908,72.41,88.09,85.43,9,81.98,2025-08-11
STU_47c73450,SUB_BIO_910,TCH_b0dd4864,70.08,99.07,93.03,8,87.39,2025-08-08
STU_47c73450,SUB_PHY_117,TCH_61765dbd,99.61,99.62,89.94,8,96.39,2025-04-01
STU_74dd2cb9,SUB_PHY_117,TCH_29eb2101,94.77,61.32,75.47,8,77.19,2025-08-10
STU_74dd2cb9,SUB_ENG_307,TCH_59cac908,75.15,75.92,52.2,8,67.76,2025-07-24
STU_74dd2cb9,SUB_MAT_392,TCH_29eb2101,58.5,80.48,73.35,10,70.78,2025-06-10
STU_f10f77ae,SUB_ART_886,TCH_7602e517,83.18,50.65,59.17,10,64.33,2025-05-23
STU_f10f77ae,SUB_ENG_307,TCH_b9608476,52.07,55.86,57.56,8,55.16,2025-07-21
STU_f10f77ae,SUB_BIO_910,TCH_fc41ed5e,96.98,96.8,56.41,9,83.4,2025-05-02
STU_f10f77ae,SUB_PHY_117,TCH_59cac908,84.83,87.72,97.81,6,90.12,2025-03-14
STU_1b9b0d05,SUB_ART_886,TCH_2b2625e5,95.84,74.31,76.01,8,82.05,2025-06-23
STU_1b9b0d05,SUB_PHY_117,TCH_7602e517,62.13,97.83,99.51,8,86.49,2025-07-31
STU_1b9b0d05,SUB_COM_142,TCH_29eb2101,94.05,64.75,55.13,8,71.31,2025-10-19
STU_1b9b0d05,SUB_BIO_910,TCH_2b2625e5,62.98,69.26,84.06,9,72.1,2025-01-12
STU_56f10add,SUB_ENG_307,TCH_2b2625e5,60.8,99.09,61.29,6,73.73,2025-03-26
STU_56f10add,SUB_COM_142,TCH_7602e517,98.05,66.24,69.6,10,77.96,2025-09-30
STU_56f10add,SUB_MAT_392,TCH_be7faa8a,96.04,64.25,57.96,7,72.75,2025-03-21
STU_56f10add,SUB_PHY_117,TCH_82b5b2da,65.16,89.62,77.59,10,77.46,2025-07-16
STU_03bcb7c0,SUB_PHY_117,TCH_be7faa8a,62.82,53.71,97.6,9,71.38,2025-04-04
STU_03bcb7c0,SUB_COM_142,TCH_59cac908,81.25,94.65,92.59,8,89.5,2025-05-11
STU_03bcb7c0,SUB_MAT_392,TCH_82b5b2da,65.36,81.67,63.49,8,70.17,2025-01-03
STU_0afc60b6,SUB_BIO_910,TCH_be7faa8a,63.86,58.2,80.26,8,67.44,2025-05-18
STU_0afc60b6,SUB_MAT_392,TCH_be7faa8a,50.29,81.05,52.58,10,61.31,2025-02-14
STU_0afc60b6,SUB_COM_142,TCH_be7faa8a,56.57,59.08,57.66,8,57.77,2025-10-30
STU_0afc60b6,SUB_ENG_307,TCH_61765dbd,69.22,75.83,75.72,7,73.59,2025-07-10
STU_0afc60b6,SUB_PHY_117,TCH_be7faa8a,99.71,70.38,66.54,6,78.88,2025-11-12
STU_40c615aa,SUB_BIO_910,TCH_b0dd4864,98.57,95.29,75.93,8,89.93,2025-10-06
STU_40c615aa,SUB_ART_886,TCH_fc41ed5e,82.82,78.83,57.77,8,73.14,2025-09-13
STU_40c615aa,SUB_ENG_307,TCH_59cac908,54.19,56.09,75.46,9,61.91,2025-11-09
STU_bdb98d0d,SUB_COM_142,TCH_2b2625e5,66.14,74.34,73.32,8,71.27,2025-01-20
STU_bdb98d0d,SUB_MAT_392,TCH_7602e517,53.63,99.3,97.54,8,83.49,2025-01-08
STU_bdb98d0d,SUB_ART_886,TCH_7602e517,53.24,84.94,57.65,7,65.28,2025-03-21
STU_af82928a,SUB_COM_142,TCH_59cac908,84.56,78.23,73.78,10,78.86,2025-02-11
STU_af82928a,SUB_ART_886,TCH_be7faa8a,59.49,70.74,92.07,8,74.1,2025-01-18
STU_af82928a,SUB_ENG_307,TCH_b0dd4864,51.42,73.49,53.72,9,59.54,2025-02-28
STU_af82928a,SUB_HIS_105,TCH_82b5b2da,54.89,52.46,54.17,7,53.84,2025-07-05
STU_af82928a,SUB_CHE_148,TCH_59cac908,93.85,65.5,76.8,9,78.72,2025-10-20
STU_55e1bf05,SUB_MAT_392,TCH_59cac908,78.17,60.77,65.31,9,68.08,2025-11-02
STU_55e1bf05,SUB_ENG_307,TCH_61765dbd,56.24,57.5,95.73,7,69.82,2025-03-01
STU_55e1bf05,SUB_COM_142,TCH_59cac908,59.36,74.95,73.38,8,69.23,2025-06-07
STU_5a2d52cb,SUB_ART_886,TCH_7602e517,52.69,86.59,58.17,9,65.82,2025-03-06
STU_5a2d52cb,SUB_PHY_117,TCH_82b5b2da,72.2,90.32,71.48,6,78.0,2025-10-09
STU_5a2d52cb,SUB_CHE_148,TCH_7602e517,58.22,86.14,81.73,8,75.36,2025-07-14
STU_2647bbf8,SUB_CHE_148,TCH_2b2625e5,64.81,78.54,76.93,8,73.43,2025-10-27
STU_2647bbf8,SUB_COM_142,TCH_b0dd4864,59.4,82.22,89.95,9,77.19,2025-05-27
STU_2647bbf8,SUB_HIS_105,TCH_61765dbd,69.21,90.15,80.71,7,80.02,2025-05-23
STU_2647bbf8,SUB_MAT_392,TCH_b9608476,79.71,81.52,88.0,6,83.08,2025-03-03
STU_2647bbf8,SUB_BIO_910,TCH_be7faa8a,70.51,70.85,67.02,9,69.46,2025-07-19
STU_2fb1e694,SUB_COM_142,TCH_7602e517,83.79,70.86,51.36,8,68.67,2025-06-06
STU_2fb1e694,SUB_CHE_148,TCH_7602e517,93.33,64.53,84.23,9,80.7,2025-08-14
STU_2fb1e694,SUB_MAT_392,TCH_b9608476,53.96,86.82,64.48,8,68.42,2025-09-11
STU_2fb1e694,SUB_ENG_307,TCH_be7faa8a,71.58,96.6,51.77,8,73.32,2025-02-03
STU_9be637a8,SUB_MAT_392,TCH_be7faa8a,70.32,90.7,61.62,8,74.21,2025-08-14
STU_9be637a8,SUB_PHY_117,TCH_fc41ed5e,64.34,57.42,57.99,8,59.92,2025-03-23
STU_9be637a8,SUB_CHE_148,TCH_29eb2101,59.91,96.77,88.95,7,81.88,2025-09-15
STU_9be637a8,SUB_ART_886,TCH_61765dbd,88.16,88.45,63.89,8,80.17,2025-05-06
STU_9be637a8,SUB_COM_142,TCH_61765dbd,81.42,90.65,67.33,10,79.8,2025-01-12
STU_5a5cf1b6,SUB_PHY_117,TCH_b0dd4864,73.08,63.38,87.54,6,74.67,2025-09-16
STU_5a5cf1b6,SUB_COM_142,TCH_fc41ed5e,68.09,76.41,56.28,8,66.93,2025-06-10
STU_5a5cf1b6,SUB_CHE_148,TCH_b0dd4864,78.71,64.02,54.71,10,65.81,2025-07-04
STU_5a5cf1b6,SUB_HIS_105,TCH_b9608476,72.79,83.97,71.86,9,76.21,2025-02-01
STU_5a5cf1b6,SUB_BIO_910,TCH_b9608476,95.31,78.21,97.48,8,90.33,2025-07-22
STU_b722e63e,SUB_PHY_117,TCH_b9608476,98.42,88.02,88.14,10,91.53,2025-08-02
STU_b722e63e,SUB_CHE_148,TCH_7602e517,68.52,74.83,68.39,8,70.58,2025-06-08
STU_b722e63e,SUB_ENG_307,TCH_7602e517,61.04,67.03,57.1,8,61.72,2025-10-19
STU_b722e63e,SUB_HIS_105,TCH_be7faa8a,79.19,80.69,98.75,8,86.21,2025-02-24
STU_b722e63e,SUB_MAT_392,TCH_61765dbd,80.34,72.27,92.46,6,81.69,2025-08-17
STU_feedb97a,SUB_PHY_117,TCH_b9608476,64.03,96.46,92.32,9,84.27,2025-03-21
STU_feedb97a,SUB_MAT_392,TCH_fc41ed5e,72.67,79.12,52.4,8,68.06,2025-06-07
STU_feedb97a,SUB_CHE_148,TCH_2b2625e5,99.55,95.25,88.6,8,94.47,2025-09-27
STU_feedb97a,SUB_ENG_307,TCH_2b2625e5,72.25,55.8,98.07,10,75.37,2025-04-28
STU_9c642139,SUB_COM_142,TCH_59cac908,85.07,87.69,72.44,9,81.73,2025-03-29
STU_9c642139,SUB_ART_886,TCH_b9608476,85.69,63.89,93.86,8,81.15,2025-03-19
STU_9c642139,SUB_BIO_910,TCH_7602e517,92.44,63.7,63.94,9,73.36,2025-02-02
STU_c5a8d9e0,SUB_CHE_148,TCH_b0dd4864,63.52,77.13,83.79,9,74.81,2025-01-05
STU_c5a8d9e0,SUB_COM_142,TCH_b0dd4864,90.14,75.73,81.11,8,82.33,2025-11-16
STU_c5a8d9e0,SUB_HIS_105,TCH_29eb2101,68.38,61.62,67.92,7,65.97,2025-01-18
STU_c5a8d9e0,SUB_ENG_307,TCH_61765dbd,81.59,53.09,57.42,8,64.03,2025-08-14
STU_c5a8d9e0,SUB_MAT_392,TCH_29eb2101,89.05,88.87,64.6,7,80.84,2025-08-26
STU_fcafcada,SUB_CHE_148,TCH_be7faa8a,82.17,51.72,51.73,8,61.87,2025-09-19
STU_fcafcada,SUB_COM_142,TCH_61765dbd,95.76,74.86,60.01,8,76.88,2025-06-26
STU_fcafcada,SUB_BIO_910,TCH_59cac908,60.94,64.46,55.11,8,60.17,2025-05-07
STU_5c10d256,SUB_HIS_105,TCH_2b2625e5,88.78,58.65,78.81,9,75.41,2025-08-17
STU_5c10d256,SUB_ENG_307,TCH_82b5b2da,78.14,75.33,78.4,7,77.29,2025-03-09
STU_5c10d256,SUB_MAT_392,TCH_2b2625e5,59.97,96.02,65.82,8,73.94,2025-05-09
STU_3ea771d3,SUB_ENG_307,TCH_61765dbd,60.62,72.97,94.9,7,76.16,2025-04-30
STU_3ea771d3,SUB_BIO_910,TCH_29eb2101,87.71,69.05,94.24,9,83.67,2025-03-05
STU_3ea771d3,SUB_CHE_148,TCH_82b5b2da,81.7,84.17,82.12,9,82.66,2025-03-26
STU_3ea771d3,SUB_ART_886,TCH_b9608476,93.58,96.09,81.98,4,90.55,2025-10-15
STU_3ea771d3,SUB_PHY_117,TCH_b9608476,86.02,56.17,74.27,9,72.15,2025-01-12
STU_a358d94c,SUB_BIO_910,TCH_b0dd4864,75.1,95.09,82.91,9,84.37,2025-10-23
STU_a358d94c,SUB_COM_142,TCH_59cac908,87.02,87.8,58.8,9,77.87,2025-11-17
STU_a358d94c,SUB_ART_886,TCH_fc41ed5e,59.32,97.72,89.38,7,82.14,2025-04-06
STU_a358d94c,SUB_CHE_148,TCH_fc41ed5e,86.12,64.74,69.18,8,73.35,2025-06-15
STU_b0f2e96a,SUB_HIS_105,TCH_59cac908,91.11,79.22,76.51,9,82.28,2025-05-29
STU_b0f2e96a,SUB_BIO_910,TCH_fc41ed5e,99.9,84.69,90.38,7,91.66,2025-03-04
STU_b0f2e96a,SUB_ENG_307,TCH_2b2625e5,95.04,72.03,52.61,8,73.23,2025-03-16
STU_b0f2e96a,SUB_PHY_117,TCH_61765dbd,76.72,83.37,69.79,7,76.63,2025-03-22
STU_02fa8016,SUB_COM_142,TCH_82b5b2da,57.13,52.35,68.11,5,59.2,2025-04-21
STU_02fa8016,SUB_CHE_148,TCH_be7faa8a,51.13,80.57,93.52,7,75.07,2025-04-30
STU_02fa8016,SUB_ENG_307,TCH_2b2625e5,87.18,95.72,57.7,10,80.2,2025-06-18
STU_ed8ba6ca,SUB_CHE_148,TCH_b0dd4864,68.4,65.32,75.64,10,69.79,2025-02-16
STU_ed8ba6ca,SUB_HIS_105,TCH_82b5b2da,61.28,52.58,65.07,7,59.64,2025-07-21
STU_ed8ba6ca,SUB_BIO_910,TCH_be7faa8a,74.82,62.61,62.75,8,66.73,2025-03-24
STU_8143f759,SUB_HIS_105,TCH_2b2625e5,88.75,63.43,97.37,9,83.18,2025-04-01
STU_8143f759,SUB_MAT_392,TCH_be7faa8a,67.7,69.39,78.49,7,71.86,2025-03-05
STU_8143f759,SUB_CHE_148,TCH_29eb2101,86.8,76.03,55.22,7,72.68,2025-07-01
STU_8143f759,SUB_ENG_307,TCH_b0dd4864,66.83,94.34,93.1,9,84.76,2025-11-15
STU_ac1eae79,SUB_BIO_910,TCH_b0dd4864,72.97,75.01,53.73,6,67.24,2025-07-13
STU_ac1eae79,SUB_MAT_392,TCH_7602e517,81.98,80.52,67.44,9,76.65,2025-07-30
STU_ac1eae79,SUB_ART_886,TCH_7602e517,92.42,59.32,93.08,5,81.61,2025-07-31
STU_1b9bcbbc,SUB_HIS_105,TCH_fc41ed5e,53.55,60.82,57.47,8,57.28,2025-09-04
STU_1b9bcbbc,SUB_COM_142,TCH_be7faa8a,84.11,55.92,60.5,9,66.84,2025-11-19
STU_1b9bcbbc,SUB_CHE_148,TCH_29eb2101,60.34,65.96,60.13,9,62.14,2025-07-13
STU_1b9bcbbc,SUB_MAT_392,TCH_fc41ed5e,83.27,88.46,75.84,6,82.52,2025-10-24
STU_e8027444,SUB_ENG_307,TCH_61765dbd,63.36,51.83,71.25,7,62.15,2025-06-11
STU_e8027444,SUB_COM_142,TCH_61765dbd,59.02,65.17,80.68,9,68.29,2025-05-14
STU_e8027444,SUB_HIS_105,TCH_fc41ed5e,72.42,59.64,77.69,9,69.92,2025-04-26
STU_5201daf6,SUB_BIO_910,TCH_82b5b2da,62.98,92.99,61.5,8,72.49,2025-04-30
STU_5201daf6,SUB_COM_142,TCH_29eb2101,68.57,65.36,81.99,9,71.97,2025-01-21
STU_5201daf6,SUB_HIS_105,TCH_2b2625e5,65.84,58.29,63.73,7,62.62,2025-04-13
STU_487fa08e,SUB_CHE_148,TCH_fc41ed5e,92.6,63.71,94.73,10,83.68,2025-06-01
STU_487fa08e,SUB_MAT_392,TCH_61765dbd,72.5,94.37,57.14,7,74.67,2025-02-10
STU_487fa08e,SUB_PHY_117,TCH_be7faa8a,59.73,85.09,56.42,8,67.08,2025-05-09
STU_487fa08e,SUB_COM_142,TCH_61765dbd,92.51,77.52,78.48,9,82.84,2025-10-13
STU_487fa08e,SUB_BIO_910,TCH_b0dd4864,87.67,85.61,79.25,9,84.18,2025-07-24
STU_3898360a,SUB_MAT_392,TCH_82b5b2da,97.13,51.76,68.92,8,72.6,2025-08-06
STU_3898360a,SUB_PHY_117,TCH_7602e517,87.43,72.13,86.85,9,82.14,2025-01-13
STU_3898360a,SUB_CHE_148,TCH_59cac908,92.78,89.9,67.33,7,83.34,2025-09-02
STU_3898360a,SUB_ART_886,TCH_b0dd4864,66.59,60.38,80.79,9,69.25,2025-04-18
STU_3898360a,SUB_HIS_105,TCH_61765dbd,59.42,84.61,82.98,9,75.67,2025-07-27
STU_3aaeb299,SUB_PHY_117,TCH_7602e517,93.66,68.93,85.85,6,82.81,2025-03-31
STU_3aaeb299,SUB_ENG_307,TCH_fc41ed5e,64.99,55.03,96.22,7,72.08,2025-01-11
STU_3aaeb299,SUB_ART_886,TCH_be7faa8a,90.05,72.16,74.52,8,78.91,2025-09-13
STU_3aaeb299,SUB_HIS_105,TCH_82b5b2da,51.79,59.09,64.05,8,58.31,2025-09-20
STU_3aaeb299,SUB_MAT_392,TCH_2b2625e5,58.52,80.4,99.87,9,79.6,2025-05-20
STU_f22fa6f0,SUB_CHE_148,TCH_fc41ed5e,67.63,52.75,60.6,6,60.33,2025-09-23
STU_f22fa6f0,SUB_BIO_910,TCH_fc41ed5e,77.39,73.23,91.22,7,80.61,2025-08-28
STU_f22fa6f0,SUB_MAT_392,TCH_fc41ed5e,94.58,69.57,67.58,7,77.24,2025-10-14
STU_f22fa6f0,SUB_HIS_105,TCH_82b5b2da,97.94,80.21,53.09,6,77.08,2025-11-19
STU_6808c0d2,SUB_MAT_392,TCH_7602e517,66.65,72.47,75.42,8,71.51,2025-03-05
STU_6808c0d2,SUB_CHE_148,TCH_fc41ed5e,64.37,55.63,91.33,8,70.44,2025-02-01
STU_6808c0d2,SUB_BIO_910,TCH_7602e517,55.31,86.19,83.17,6,74.89,2025-03-14
STU_6808c0d2,SUB_COM_142,TCH_be7faa8a,52.97,86.15,66.87,9,68.66,2025-03-07
STU_1a47e241,SUB_ENG_307,TCH_59cac908,81.97,75.79,58.18,8,71.98,2025-10-10
STU_1a47e241,SUB_BIO_910,TCH_82b5b2da,72.45,85.58,58.01,9,72.01,2025-01-29
STU_1a47e241,SUB_ART_886,TCH_fc41ed5e,62.5,76.7,57.98,7,65.73,2025-03-02
STU_5d43a434,SUB_PHY_117,TCH_82b5b2da,54.53,98.33,97.22,7,83.36,2025-10-03
STU_5d43a434,SUB_CHE_148,TCH_2b2625e5,75.77,92.25,52.44,8,73.49,2025-05-27
STU_5d43a434,SUB_BIO_910,TCH_29eb2101,77.66,99.55,93.69,7,90.3,2025-07-05
STU_4b22da6c,SUB_HIS_105,TCH_b0dd4864,58.3,67.0,87.06,8,70.79,2025-01-29
STU_4b22da6c,SUB_PHY_117,TCH_61765dbd,76.22,53.3,60.47,9,63.33,2025-02-25
STU_4b22da6c,SUB_MAT_392,TCH_61765dbd,52.1,82.98,97.68,7,77.59,2025-11-15
STU_4b22da6c,SUB_ART_886,TCH_2b2625e5,68.32,61.78,76.16,7,68.75,2025-02-14
STU_06e6d832,SUB_ART_886,TCH_82b5b2da,53.48,80.22,55.06,8,62.92,2025-08-24
STU_06e6d832,SUB_ENG_307,TCH_61765dbd,66.85,66.0,72.62,10,68.49,2025-08-27
STU_06e6d832,SUB_MAT_392,TCH_59cac908,68.24,63.35,94.35,7,75.31,2025-02-22
STU_06e6d832,SUB_BIO_910,TCH_fc41ed5e,75.31,59.43,57.85,9,64.2,2025-11-13
STU_982b86c9,SUB_PHY_117,TCH_7602e517,89.3,54.1,60.24,10,67.88,2025-01-23
STU_982b86c9,SUB_CHE_148,TCH_b0dd4864,65.31,94.36,92.42,9,84.03,2025-01-13
STU_982b86c9,SUB_BIO_910,TCH_b0dd4864,88.54,63.42,98.03,6,83.33,2025-09-21
STU_982b86c9,SUB_COM_142,TCH_59cac908,89.54,76.47,98.79,7,88.27,2025-02-04
STU_982b86c9,SUB_MAT_392,TCH_b9608476,83.37,84.02,67.67,8,78.35,2025-05-19
STU_5d168692,SUB_ART_886,TCH_b0dd4864,97.73,77.61,89.8,8,88.38,2025-08-15
STU_5d168692,SUB_CHE_148,TCH_b9608476,91.47,99.68,63.83,9,84.99,2025-03-10
STU_5d168692,SUB_PHY_117,TCH_61765dbd,80.54,77.2,52.59,8,70.11,2025-08-23
STU_5d168692,SUB_HIS_105,TCH_b0dd4864,60.06,90.86,53.25,9,68.06,2025-08-16
STU_5d168692,SUB_BIO_910,TCH_b9608476,59.82,95.1,89.28,7,81.4,2025-11-07
STU_c8326efe,SUB_PHY_117,TCH_59cac908,63.26,66.96,53.77,8,61.33,2025-02-07
STU_c8326efe,SUB_BIO_910,TCH_fc41ed5e,89.3,96.22,81.89,7,89.14,2025-09-29
